InvoiceNo,StockCode,AirlineDescription,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
577058,85183A,3 Star Hotel,1,17/11/2011 14:29,1.25,18122,United Kingdom
578781,85183A,3 Star Hotel,1,25/11/2011 11:54,1.25,15872,United Kingdom
579091,85183A,3 Star Hotel,12,28/11/2011 10:49,1.25,14893,United Kingdom
579141,85183A,3 Star Hotel,4,28/11/2011 13:06,1.25,17019,United Kingdom
579690,85183A,3 Star Hotel,1,30/11/2011 14:03,1.25,15060,United Kingdom
579711,85183A,3 Star Hotel,1,30/11/2011 14:17,1.25,15060,United Kingdom
580528,85183A,3 Star Hotel,12,4/12/2011 15:28,1.25,14911,EIRE
580678,85183A,3 Star Hotel,1,5/12/2011 14:49,1.25,18015,United Kingdom
548557,85179A,3 Star Hotel,3,1/4/2011 9:56,4.65,15018,United Kingdom
573585,85179A,3 Star Hotel,1,31/10/2011 14:41,2.46,,United Kingdom
574074,85179A,3 Star Hotel,2,2/11/2011 15:33,2.46,,United Kingdom
574298,85179A,3 Star Hotel,1,3/11/2011 15:56,2.46,,United Kingdom
574950,85179A,3 Star Hotel,1,8/11/2011 9:29,2.46,,United Kingdom
575176,85179A,3 Star Hotel,3,8/11/2011 18:29,2.46,,United Kingdom
575477,85179A,3 Star Hotel,1,9/11/2011 16:14,2.46,,United Kingdom
575481,85179A,3 Star Hotel,6,9/11/2011 16:28,1.25,15679,United Kingdom
575735,85179A,3 Star Hotel,12,11/11/2011 8:46,1.25,14156,EIRE
575930,85179A,3 Star Hotel,1,11/11/2011 17:58,2.46,,United Kingdom
576329,85179A,3 Star Hotel,1,14/11/2011 15:22,2.46,,United Kingdom
576339,85179A,3 Star Hotel,1,14/11/2011 15:27,9.13,14096,United Kingdom
576617,85179A,3 Star Hotel,1,15/11/2011 16:57,2.46,,United Kingdom
576652,85179A,3 Star Hotel,12,16/11/2011 10:39,1.25,17198,United Kingdom
576837,85179A,3 Star Hotel,3,16/11/2011 15:16,2.46,,United Kingdom
576840,85179A,3 Star Hotel,2,16/11/2011 15:23,2.46,,United Kingdom
577078,85179A,3 Star Hotel,2,17/11/2011 15:17,2.46,,United Kingdom
577107,85179A,3 Star Hotel,24,17/11/2011 17:30,1.25,16558,United Kingdom
577358,85179A,3 Star Hotel,1,18/11/2011 15:59,2.46,,United Kingdom
578045,85179A,3 Star Hotel,1,22/11/2011 14:43,1.25,17297,United Kingdom
578067,85179A,3 Star Hotel,1,22/11/2011 15:43,2.46,,United Kingdom
578344,85179A,3 Star Hotel,2,24/11/2011 9:21,2.46,,United Kingdom
578827,85179A,3 Star Hotel,1,25/11/2011 14:25,2.46,,United Kingdom
579143,85179A,3 Star Hotel,24,28/11/2011 13:08,1.25,13882,United Kingdom
579297,85179a,3 Star Hotel,1,29/11/2011 11:23,2.46,,United Kingdom
579508,85179A,3 Star Hotel,2,29/11/2011 16:33,2.46,,United Kingdom
579512,85179A,3 Star Hotel,1,29/11/2011 16:47,2.46,,United Kingdom
579777,85179A,3 Star Hotel,2,30/11/2011 15:13,2.46,,United Kingdom
580115,85179A,3 Star Hotel,1,1/12/2011 16:22,2.46,,United Kingdom
580367,85179A,3 Star Hotel,1,2/12/2011 16:39,2.46,,United Kingdom
580505,85179A,3 Star Hotel,1,4/12/2011 13:32,1.25,15867,United Kingdom
580727,85179A,3 Star Hotel,1,5/12/2011 17:17,9.13,14096,United Kingdom
580729,85179A,3 Star Hotel,1,5/12/2011 17:24,2.46,,United Kingdom
580730,85179A,3 Star Hotel,2,5/12/2011 17:28,2.46,,United Kingdom
580983,85179A,3 Star Hotel,7,6/12/2011 16:26,2.46,,United Kingdom
580997,85179A,3 Star Hotel,4,6/12/2011 17:23,1.25,15023,United Kingdom
581217,85179A,3 Star Hotel,3,8/12/2011 9:20,2.46,,United Kingdom
581219,85179A,3 Star Hotel,1,8/12/2011 9:28,2.46,,United Kingdom
581492,85179A,3 Star Hotel,4,9/12/2011 10:03,2.46,,United Kingdom
547871,85169C,3 Star Hotel,1,27/3/2011 14:28,1.25,16931,United Kingdom
548191,85169C,3 Star Hotel,2,29/3/2011 15:20,2.46,,United Kingdom
548194,85169C,3 Star Hotel,2,29/3/2011 15:30,2.46,,United Kingdom
549246,85169C,3 Star Hotel,100,7/4/2011 12:02,1.06,15939,United Kingdom
549844,85169C,3 Star Hotel,2,12/4/2011 14:17,1.25,12854,United Kingdom
576078,85169C,3 Star Hotel,1,13/11/2011 16:22,1.25,14432,United Kingdom
579098,85169C,3 Star Hotel,1,28/11/2011 11:18,1.25,14606,United Kingdom
581405,85169C,3 Star Hotel,1,8/12/2011 13:50,1.25,13521,United Kingdom
581469,85169C,3 Star Hotel,2,8/12/2011 19:28,1.25,14606,United Kingdom
581492,85169C,3 Star Hotel,1,9/12/2011 10:03,2.46,,United Kingdom
548210,85169B,3 Star Hotel,2,29/3/2011 17:23,1.25,14606,United Kingdom
573585,85169B,3 Star Hotel,1,31/10/2011 14:41,2.46,,United Kingdom
576329,85169B,3 Star Hotel,3,14/11/2011 15:22,2.46,,United Kingdom
577358,85169B,3 Star Hotel,2,18/11/2011 15:59,2.46,,United Kingdom
578827,85169B,3 Star Hotel,2,25/11/2011 14:25,2.46,,United Kingdom
578942,85169B,3 Star Hotel,1,27/11/2011 13:29,1.25,17288,United Kingdom
579689,85169B,3 Star Hotel,2,30/11/2011 14:00,1.25,14606,United Kingdom
581219,85169B,3 Star Hotel,2,8/12/2011 9:28,2.46,,United Kingdom
573585,85168B,3 Star Hotel,1,31/10/2011 14:41,8.29,,United Kingdom
574074,85168B,3 Star Hotel,1,2/11/2011 15:33,8.29,,United Kingdom
576217,85168B,3 Star Hotel,1,14/11/2011 12:56,9.95,17081,United Kingdom
577358,85168B,3 Star Hotel,1,18/11/2011 15:59,8.29,,United Kingdom
578305,85168B,3 Star Hotel,2,23/11/2011 15:44,8.5,14088,United Kingdom
579885,85168B,3 Star Hotel,1,30/11/2011 17:37,9.95,15444,United Kingdom
580367,85168B,3 Star Hotel,1,2/12/2011 16:39,8.29,,United Kingdom
580727,85168B,3 Star Hotel,2,5/12/2011 17:17,8.29,14096,United Kingdom
580983,85168B,3 Star Hotel,1,6/12/2011 16:26,8.29,,United Kingdom
581492,85168B,3 Star Hotel,3,9/12/2011 10:03,8.29,,United Kingdom
548327,85167B,3 Star Hotel,2,30/3/2011 13:05,4.25,16788,United Kingdom
549311,85167B,3 Star Hotel,7,8/4/2011 9:25,1.25,14924,United Kingdom
550153,85167B,3 Star Hotel,-1,14/4/2011 14:44,0,,United Kingdom
578305,85163B,3 Star Hotel,3,23/11/2011 15:44,10.95,14088,United Kingdom
580729,85163B,3 Star Hotel,1,5/12/2011 17:24,24.96,,United Kingdom
546910,85160B,3 Star Hotel,2,17/3/2011 19:46,0.39,13969,United Kingdom
546995,85160B,3 Star Hotel,6,18/3/2011 13:25,0.39,14041,United Kingdom
548714,85160B,3 Star Hotel,4,3/4/2011 15:07,0.39,17337,United Kingdom
549425,85160B,3 Star Hotel,6,8/4/2011 11:54,0.39,14030,United Kingdom
549787,85160B,3 Star Hotel,6,12/4/2011 11:58,0.39,13268,United Kingdom
575837,85160B,3 Star Hotel,6,11/11/2011 11:37,0.39,12748,United Kingdom
575837,85160B,3 Star Hotel,12,11/11/2011 11:37,0.39,12748,United Kingdom
576078,85160B,3 Star Hotel,6,13/11/2011 16:22,0.39,14432,United Kingdom
546393,85159A,3 Star Hotel,1,11/3/2011 14:21,1.95,,United Kingdom
546646,85159A,3 Star Hotel,3,15/3/2011 13:49,1.95,13716,United Kingdom
546911,85159A,3 Star Hotel,12,17/3/2011 19:47,1.95,17725,United Kingdom
547062,85159A,3 Star Hotel,2,20/3/2011 13:28,1.95,16728,United Kingdom
547417,85159A,3 Star Hotel,12,23/3/2011 10:25,1.95,13239,United Kingdom
547658,85159A,3 Star Hotel,1,24/3/2011 13:04,1.95,13736,United Kingdom
547669,85159A,3 Star Hotel,1,24/3/2011 13:37,1.95,12748,United Kingdom
548257,85159A,3 Star Hotel,12,30/3/2011 10:54,1.95,13802,United Kingdom
548319,85159A,3 Star Hotel,12,30/3/2011 12:48,1.95,14180,United Kingdom
548520,85159A,3 Star Hotel,12,31/3/2011 16:40,1.95,13126,United Kingdom
C548727,85159A,3 Star Hotel,-2,4/4/2011 9:45,1.95,17725,United Kingdom
548744,85159A,3 Star Hotel,24,4/4/2011 12:07,1.95,17725,United Kingdom
C548976,85159A,3 Star Hotel,-7,5/4/2011 11:50,1.95,17725,United Kingdom
549425,85159A,3 Star Hotel,1,8/4/2011 11:54,1.95,14030,United Kingdom
549646,85159A,3 Star Hotel,12,11/4/2011 11:51,1.95,12982,United Kingdom
574740,85159A,3 Star Hotel,12,6/11/2011 16:07,1.95,12357,Switzerland
576592,85159A,3 Star Hotel,4,15/11/2011 14:47,1.95,13614,United Kingdom
577038,85159A,3 Star Hotel,1,17/11/2011 13:30,1.95,14796,United Kingdom
579881,85159A,3 Star Hotel,12,30/11/2011 17:22,1.95,12429,Denmark
579885,85159A,3 Star Hotel,1,30/11/2011 17:37,1.95,15444,United Kingdom
580527,85159A,3 Star Hotel,1,4/12/2011 15:19,1.95,13736,United Kingdom
579563,85135C,3 Star Hotel,36,30/11/2011 11:41,0,,United Kingdom
546368,85135B,3 Star Hotel,2,11/3/2011 11:38,7.95,,United Kingdom
549276,85135B,3 Star Hotel,2,7/4/2011 13:11,7.95,16745,United Kingdom
C549897,85135B,3 Star Hotel,-1,12/4/2011 15:48,7.95,15363,United Kingdom
574249,85135B,3 Star Hotel,1,3/11/2011 13:01,7.95,16347,United Kingdom
574716,85135B,3 Star Hotel,3,6/11/2011 14:33,7.95,14502,United Kingdom
577034,85135B,3 Star Hotel,1,17/11/2011 13:16,7.95,12847,United Kingdom
546656,85132c,3 Star Hotel,1,15/3/2011 14:19,8.29,,United Kingdom
546912,85132C,3 Star Hotel,2,17/3/2011 20:12,9.95,15861,United Kingdom
547249,85132C,3 Star Hotel,1,22/3/2011 9:27,8.29,,United Kingdom
547250,85132C,3 Star Hotel,1,22/3/2011 9:30,8.29,,United Kingdom
547663,85132C,3 Star Hotel,1,24/3/2011 13:16,9.95,16022,United Kingdom
548520,85132C,3 Star Hotel,12,31/3/2011 16:40,1.95,13126,United Kingdom
548554,85132C,3 Star Hotel,12,1/4/2011 9:19,1.95,13694,United Kingdom
548860,85132C,3 Star Hotel,24,4/4/2011 13:38,1.95,13263,United Kingdom
548894,85132C,3 Star Hotel,1,4/4/2011 16:01,5.79,,United Kingdom
549241,85132C,3 Star Hotel,6,7/4/2011 11:40,1.95,15719,United Kingdom
549250,85132C,3 Star Hotel,2,7/4/2011 12:10,1.95,14446,United Kingdom
549251,85132C,3 Star Hotel,2,7/4/2011 12:16,1.95,14449,United Kingdom
549257,85132C,3 Star Hotel,1,7/4/2011 12:29,1.95,14465,United Kingdom
549262,85132C,3 Star Hotel,1,7/4/2011 12:38,1.95,14465,United Kingdom
549525,85132C,3 Star Hotel,1,8/4/2011 15:44,5.79,,United Kingdom
549713,85132C,3 Star Hotel,2,11/4/2011 14:11,1.95,17611,United Kingdom
550193,85132C,3 Star Hotel,12,15/4/2011 9:27,1.95,13952,United Kingdom
546884,85132B,3 Star Hotel,1,17/3/2011 18:08,8.29,,United Kingdom
547386,85132B,3 Star Hotel,1,22/3/2011 15:52,8.29,,United Kingdom
547497,85132B,3 Star Hotel,1,23/3/2011 12:15,9.95,14461,United Kingdom
547663,85132B,3 Star Hotel,1,24/3/2011 13:16,9.95,16022,United Kingdom
548554,85132B,3 Star Hotel,12,1/4/2011 9:19,1.95,13694,United Kingdom
548860,85132B,3 Star Hotel,12,4/4/2011 13:38,1.95,13263,United Kingdom
549155,85132B,3 Star Hotel,1,6/4/2011 17:08,5.79,,United Kingdom
549241,85132B,3 Star Hotel,6,7/4/2011 11:40,1.95,15719,United Kingdom
549251,85132B,3 Star Hotel,2,7/4/2011 12:16,1.95,14449,United Kingdom
549713,85132B,3 Star Hotel,2,11/4/2011 14:11,1.95,17611,United Kingdom
550193,85132B,3 Star Hotel,12,15/4/2011 9:27,1.95,13952,United Kingdom
550204,85132b,3 Star Hotel,1,15/4/2011 10:37,8.29,,United Kingdom
546649,85132a,3 Star Hotel,1,15/3/2011 14:17,8.29,,United Kingdom
546651,85132a,3 Star Hotel,1,15/3/2011 14:17,8.29,,United Kingdom
546653,85132a,3 Star Hotel,1,15/3/2011 14:18,8.29,,United Kingdom
546912,85132A,3 Star Hotel,2,17/3/2011 20:12,9.95,15861,United Kingdom
547042,85132A,3 Star Hotel,1,20/3/2011 11:00,8.29,,United Kingdom
547249,85132A,3 Star Hotel,1,22/3/2011 9:27,8.29,,United Kingdom
547547,85132A,3 Star Hotel,2,23/3/2011 15:30,8.29,,United Kingdom
547830,85132A,3 Star Hotel,1,25/3/2011 15:50,8.29,,United Kingdom
548167,85132a,3 Star Hotel,1,29/3/2011 13:45,8.29,,United Kingdom
548361,85132A,3 Star Hotel,2,30/3/2011 15:38,9.95,16092,United Kingdom
548520,85132A,3 Star Hotel,12,31/3/2011 16:40,1.95,13126,United Kingdom
548522,85132A,3 Star Hotel,1,31/3/2011 16:43,5.79,,United Kingdom
548554,85132A,3 Star Hotel,48,1/4/2011 9:19,1.95,13694,United Kingdom
548749,85132A,3 Star Hotel,12,4/4/2011 12:29,1.95,13004,United Kingdom
548860,85132A,3 Star Hotel,12,4/4/2011 13:38,1.95,13263,United Kingdom
548893,85132A,3 Star Hotel,1,4/4/2011 15:54,5.79,,United Kingdom
548894,85132A,3 Star Hotel,1,4/4/2011 16:01,5.79,,United Kingdom
549007,85132A,3 Star Hotel,12,5/4/2011 14:38,1.95,17470,United Kingdom
549023,85132A,3 Star Hotel,2,5/4/2011 16:27,5.79,,United Kingdom
549102,85132A,3 Star Hotel,12,6/4/2011 11:34,1.95,13266,United Kingdom
549155,85132A,3 Star Hotel,2,6/4/2011 17:08,5.79,,United Kingdom
549241,85132A,3 Star Hotel,1,7/4/2011 11:40,1.95,15719,United Kingdom
549251,85132A,3 Star Hotel,1,7/4/2011 12:16,1.95,14449,United Kingdom
549295,85132A,3 Star Hotel,1,7/4/2011 19:49,5.79,,United Kingdom
549587,85132A,3 Star Hotel,12,11/4/2011 10:01,1.95,15737,United Kingdom
C549685,85132A,3 Star Hotel,-1,11/4/2011 13:26,1.95,13266,United Kingdom
549713,85132A,3 Star Hotel,2,11/4/2011 14:11,1.95,17611,United Kingdom
550208,85132a,3 Star Hotel,1,15/4/2011 10:39,8.29,,United Kingdom
546306,85131D,3 Star Hotel,3,10/3/2011 16:16,0.83,,United Kingdom
546406,85131D,3 Star Hotel,5,11/3/2011 16:21,0.83,,United Kingdom
546891,85131D,3 Star Hotel,1,17/3/2011 18:18,0.83,,United Kingdom
546896,85131D,3 Star Hotel,6,17/3/2011 18:24,0.83,,United Kingdom
547042,85131D,3 Star Hotel,1,20/3/2011 11:00,0.83,,United Kingdom
547788,85131D,3 Star Hotel,3,25/3/2011 12:00,0.83,,United Kingdom
547964,85131D,3 Star Hotel,2,28/3/2011 15:45,0.83,,United Kingdom
548191,85131D,3 Star Hotel,2,29/3/2011 15:20,0.83,,United Kingdom
549295,85131D,3 Star Hotel,1,7/4/2011 19:49,0.83,,United Kingdom
549524,85131D,3 Star Hotel,1,8/4/2011 15:42,0.83,,United Kingdom
573576,85131D,3 Star Hotel,11,31/10/2011 14:09,0.83,14096,United Kingdom
573585,85131D,3 Star Hotel,1,31/10/2011 14:41,0.83,,United Kingdom
574074,85131D,3 Star Hotel,2,2/11/2011 15:33,0.83,,United Kingdom
574298,85131D,3 Star Hotel,1,3/11/2011 15:56,0.83,,United Kingdom
575477,85131D,3 Star Hotel,1,9/11/2011 16:14,0.83,,United Kingdom
575607,85131D,3 Star Hotel,11,10/11/2011 12:37,0.83,14096,United Kingdom
576618,85131D,3 Star Hotel,5,15/11/2011 17:00,0.83,,United Kingdom
576837,85131D,3 Star Hotel,6,16/11/2011 15:16,0.83,,United Kingdom
576840,85131D,3 Star Hotel,1,16/11/2011 15:23,0.83,,United Kingdom
577358,85131D,3 Star Hotel,1,18/11/2011 15:59,0.83,,United Kingdom
577768,85131D,3 Star Hotel,1,21/11/2011 15:18,0.83,,United Kingdom
578067,85131D,3 Star Hotel,1,22/11/2011 15:43,0.83,,United Kingdom
578827,85131D,3 Star Hotel,1,25/11/2011 14:25,0.83,,United Kingdom
580367,85131D,3 Star Hotel,1,2/12/2011 16:39,0.83,,United Kingdom
580693,85131D,3 Star Hotel,12,5/12/2011 15:59,1.25,15690,United Kingdom
580730,85131D,3 Star Hotel,1,5/12/2011 17:28,0.83,,United Kingdom
580983,85131D,3 Star Hotel,2,6/12/2011 16:26,0.83,,United Kingdom
581492,85131D,3 Star Hotel,2,9/12/2011 10:03,0.83,,United Kingdom
546136,85131C,3 Star Hotel,10,9/3/2011 16:32,0.83,,United Kingdom
546896,85131C,3 Star Hotel,3,17/3/2011 18:24,0.83,,United Kingdom
549295,85131C,3 Star Hotel,1,7/4/2011 19:49,0.83,,United Kingdom
574298,85131C,3 Star Hotel,1,3/11/2011 15:56,0.83,,United Kingdom
575607,85131C,3 Star Hotel,1,10/11/2011 12:37,0.83,14096,United Kingdom
576339,85131C,3 Star Hotel,4,14/11/2011 15:27,0.83,14096,United Kingdom
546306,85131B,3 Star Hotel,3,10/3/2011 16:16,0.83,,United Kingdom
547042,85131B,3 Star Hotel,1,20/3/2011 11:00,0.83,,United Kingdom
547788,85131B,3 Star Hotel,2,25/3/2011 12:00,0.83,,United Kingdom
547964,85131B,3 Star Hotel,2,28/3/2011 15:45,0.83,,United Kingdom
548893,85131B,3 Star Hotel,1,4/4/2011 15:54,0.83,,United Kingdom
549295,85131B,3 Star Hotel,2,7/4/2011 19:49,0.83,,United Kingdom
549524,85131B,3 Star Hotel,1,8/4/2011 15:42,0.83,,United Kingdom
549525,85131B,3 Star Hotel,1,8/4/2011 15:44,0.83,,United Kingdom
573576,85131B,3 Star Hotel,12,31/10/2011 14:09,0.83,14096,United Kingdom
573585,85131B,3 Star Hotel,4,31/10/2011 14:41,0.83,,United Kingdom
574298,85131B,3 Star Hotel,1,3/11/2011 15:56,0.83,,United Kingdom
575607,85131B,3 Star Hotel,4,10/11/2011 12:37,0.83,14096,United Kingdom
575875,85131B,3 Star Hotel,2,11/11/2011 13:06,0.83,,United Kingdom
576339,85131B,3 Star Hotel,43,14/11/2011 15:27,0.83,14096,United Kingdom
576617,85131B,3 Star Hotel,2,15/11/2011 16:57,0.83,,United Kingdom
576618,85131B,3 Star Hotel,17,15/11/2011 17:00,0.83,,United Kingdom
576837,85131B,3 Star Hotel,4,16/11/2011 15:16,0.83,,United Kingdom
576840,85131B,3 Star Hotel,1,16/11/2011 15:23,0.83,,United Kingdom
577358,85131B,3 Star Hotel,1,18/11/2011 15:59,0.83,,United Kingdom
577768,85131B,3 Star Hotel,3,21/11/2011 15:18,0.83,,United Kingdom
578067,85131B,3 Star Hotel,1,22/11/2011 15:43,0.83,,United Kingdom
578270,85131B,3 Star Hotel,2,23/11/2011 13:39,0.83,14096,United Kingdom
579187,85131B,3 Star Hotel,1,28/11/2011 15:31,0.83,,United Kingdom
579196,85131B,3 Star Hotel,12,28/11/2011 15:54,0.83,14096,United Kingdom
580367,85131B,3 Star Hotel,1,2/12/2011 16:39,0.83,,United Kingdom
580727,85131B,3 Star Hotel,10,5/12/2011 17:17,0.83,14096,United Kingdom
580983,85131B,3 Star Hotel,3,6/12/2011 16:26,0.83,,United Kingdom
581492,85131B,3 Star Hotel,1,9/12/2011 10:03,0.83,,United Kingdom
546136,85131A,3 Star Hotel,1,9/3/2011 16:32,0.83,,United Kingdom
546406,85131A,3 Star Hotel,3,11/3/2011 16:21,0.83,,United Kingdom
546561,85131A,3 Star Hotel,12,15/3/2011 10:34,1.25,18260,United Kingdom
546731,85131A,3 Star Hotel,12,16/3/2011 11:39,1.25,13089,United Kingdom
546884,85131A,3 Star Hotel,1,17/3/2011 18:08,0.83,,United Kingdom
546891,85131A,3 Star Hotel,8,17/3/2011 18:18,0.83,,United Kingdom
546892,85131A,3 Star Hotel,1,17/3/2011 18:20,0.83,,United Kingdom
C546930,85131A,3 Star Hotel,-1,18/3/2011 10:37,1.25,14701,United Kingdom
547248,85131A,3 Star Hotel,6,22/3/2011 9:23,0.83,,United Kingdom
547385,85131A,3 Star Hotel,20,22/3/2011 15:48,0.83,,United Kingdom
547386,85131A,3 Star Hotel,5,22/3/2011 15:52,0.83,,United Kingdom
547830,85131A,3 Star Hotel,4,25/3/2011 15:50,0.83,,United Kingdom
548191,85131A,3 Star Hotel,4,29/3/2011 15:20,0.83,,United Kingdom
548497,85131A,3 Star Hotel,12,31/3/2011 13:43,1.25,13089,United Kingdom
548622,85131A,3 Star Hotel,12,1/4/2011 12:09,1.25,13636,United Kingdom
548893,85131A,3 Star Hotel,6,4/4/2011 15:54,0.83,,United Kingdom
C548906,85131A,3 Star Hotel,-6,5/4/2011 8:24,1.25,13636,United Kingdom
549295,85131A,3 Star Hotel,23,7/4/2011 19:49,0.83,,United Kingdom
549525,85131A,3 Star Hotel,1,8/4/2011 15:44,0.83,,United Kingdom
549949,85131A,3 Star Hotel,9,13/4/2011 12:57,1.25,13208,United Kingdom
573405,85131A,3 Star Hotel,3,30/10/2011 15:55,1.25,13822,United Kingdom
546538,85130D,3 Star Hotel,12,14/3/2011 14:51,1.65,16327,United Kingdom
546732,85130D,3 Star Hotel,1,16/3/2011 11:41,1.65,14606,United Kingdom
546891,85130D,3 Star Hotel,1,17/3/2011 18:18,3.29,,United Kingdom
547850,85130D,3 Star Hotel,2,27/3/2011 12:06,1.65,14472,United Kingdom
548516,85130D,3 Star Hotel,1,31/3/2011 16:28,3.29,,United Kingdom
549101,85130D,3 Star Hotel,2,6/4/2011 11:34,1.65,14606,United Kingdom
549575,85130D,3 Star Hotel,2,10/4/2011 16:04,1.65,13956,United Kingdom
574726,85130D,3 Star Hotel,2,6/11/2011 14:56,0.79,14664,United Kingdom
576078,85130D,3 Star Hotel,1,13/11/2011 16:22,0.79,14432,United Kingdom
580272,85130D,3 Star Hotel,3,2/12/2011 12:52,0.79,15547,United Kingdom
580678,85130D,3 Star Hotel,4,5/12/2011 14:49,0.79,18015,United Kingdom
581149,85130D,3 Star Hotel,1,7/12/2011 14:12,0.79,15471,United Kingdom
549575,85130C,3 Star Hotel,1,10/4/2011 16:04,1.65,13956,United Kingdom
549575,85130C,3 Star Hotel,1,10/4/2011 16:04,1.65,13956,United Kingdom
574726,85130C,3 Star Hotel,2,6/11/2011 14:56,0.79,14664,United Kingdom
575692,85130C,3 Star Hotel,3,10/11/2011 16:27,0.79,12508,France
576201,85130C,3 Star Hotel,1,14/11/2011 12:18,0.79,14606,United Kingdom
577869,85130C,3 Star Hotel,5,22/11/2011 11:34,0.79,13268,United Kingdom
580272,85130C,3 Star Hotel,3,2/12/2011 12:52,0.79,15547,United Kingdom
580678,85130C,3 Star Hotel,4,5/12/2011 14:49,0.79,18015,United Kingdom
581149,85130C,3 Star Hotel,1,7/12/2011 14:12,0.79,15471,United Kingdom
546884,85130B,3 Star Hotel,1,17/3/2011 18:08,3.29,,United Kingdom
548194,85130B,3 Star Hotel,1,29/3/2011 15:30,3.29,,United Kingdom
548516,85130B,3 Star Hotel,1,31/3/2011 16:28,3.29,,United Kingdom
549525,85130B,3 Star Hotel,1,8/4/2011 15:44,3.29,,United Kingdom
549575,85130B,3 Star Hotel,2,10/4/2011 16:04,1.65,13956,United Kingdom
574726,85130B,3 Star Hotel,2,6/11/2011 14:56,0.79,14664,United Kingdom
574891,85130B,3 Star Hotel,6,7/11/2011 14:28,0.79,14606,United Kingdom
576543,85130B,3 Star Hotel,24,15/11/2011 12:50,0.79,13236,United Kingdom
577557,85130B,3 Star Hotel,5,20/11/2011 15:36,0.79,15426,United Kingdom
581149,85130B,3 Star Hotel,1,7/12/2011 14:12,0.79,15471,United Kingdom
546984,85130A,3 Star Hotel,1,18/3/2011 12:35,1.65,15019,United Kingdom
546249,85129D,3 Star Hotel,2,10/3/2011 13:58,1.25,14606,United Kingdom
546306,85129D,3 Star Hotel,1,10/3/2011 16:16,2.46,,United Kingdom
546376,85129D,3 Star Hotel,12,11/3/2011 12:11,1.25,13842,United Kingdom
546418,85129D,3 Star Hotel,1,13/3/2011 10:57,1.25,17315,United Kingdom
547652,85129D,3 Star Hotel,1,24/3/2011 12:15,1.25,14606,United Kingdom
547924,85129D,3 Star Hotel,12,28/3/2011 13:39,1.25,17749,United Kingdom
573585,85129D,3 Star Hotel,1,31/10/2011 14:41,2.46,,United Kingdom
574722,85129D,3 Star Hotel,6,6/11/2011 14:45,1.25,14502,United Kingdom
576339,85129D,3 Star Hotel,1,14/11/2011 15:27,2.46,14096,United Kingdom
577358,85129D,3 Star Hotel,1,18/11/2011 15:59,2.46,,United Kingdom
578270,85129D,3 Star Hotel,1,23/11/2011 13:39,2.46,14096,United Kingdom
578344,85129D,3 Star Hotel,1,24/11/2011 9:21,2.46,,United Kingdom
579196,85129D,3 Star Hotel,1,28/11/2011 15:54,2.46,14096,United Kingdom
579512,85129D,3 Star Hotel,1,29/11/2011 16:47,2.46,,United Kingdom
580727,85129D,3 Star Hotel,21,5/12/2011 17:17,2.46,14096,United Kingdom
547850,85129C,3 Star Hotel,2,27/3/2011 12:06,1.25,14472,United Kingdom
575607,85129C,3 Star Hotel,1,10/11/2011 12:37,2.46,14096,United Kingdom
581217,85129C,3 Star Hotel,1,8/12/2011 9:20,2.46,,United Kingdom
547830,85129B,3 Star Hotel,1,25/3/2011 15:50,2.46,,United Kingdom
549525,85129B,3 Star Hotel,2,8/4/2011 15:44,2.46,,United Kingdom
575477,85129B,3 Star Hotel,1,9/11/2011 16:14,2.46,,United Kingdom
578827,85129B,3 Star Hotel,1,25/11/2011 14:25,2.46,,United Kingdom
580727,85129B,3 Star Hotel,1,5/12/2011 17:17,2.46,14096,United Kingdom
546498,85124C,3 Star Hotel,2,14/3/2011 11:44,2.55,15493,United Kingdom
547795,85124C,3 Star Hotel,1,25/3/2011 12:21,2.55,14536,United Kingdom
